,default_cat,pdays_cat,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job,marital,education,housing,loan,contact,month,day_of_week,poutcome,age,campaign,previous
27005,no,0,-0.1,93.2,-42.0,4.021,5195.8,admin.,divorced,university.degree,no,no,cellular,nov,fri,nonexistent,56,4,0
16948,unknown|yes,0,1.4,93.918,-42.7,4.962,5228.1,blue-collar,married,basic.9y,yes,no,cellular,jul,thu,nonexistent,53,3,0
21101,no,0,1.4,93.444,-36.1,4.963,5228.1,unemployed,divorced,professional.course,no,no,cellular,aug,mon,nonexistent,33,3,0
19824,no,0,1.4,93.444,-36.1,4.966,5228.1,self-employed,single,university.degree,yes,no,cellular,aug,fri,nonexistent,32,5,0
33624,no,0,-1.8,92.893,-46.2,1.281,5099.1,student,single,high.school,no,no,telephone,may,wed,nonexistent,26,4,0
39844,no,3,-1.7,94.055,-39.8,0.72,4991.6,management,divorced,university.degree,yes,no,cellular,jun,mon,success,36,1,4
26547,no,0,-0.1,93.2,-42.0,4.076,5195.8,blue-collar,married,basic.6y,yes,no,cellular,nov,thu,nonexistent,35,1,0
19159,no,0,1.4,93.444,-36.1,4.968,5228.1,technician,married,professional.course,yes,no,cellular,aug,tue,nonexistent,52,2,0
31452,unknown|yes,0,-1.8,92.893,-46.2,1.334,5099.1,blue-collar,single,basic.9y,yes,no,cellular,may,wed,failure,39,2,1
19553,unknown|yes,0,1.4,93.444,-36.1,4.968,5228.1,admin.,married,basic.6y,no,no,cellular,aug,thu,nonexistent,56,1,0
6202,no,0,1.1,93.994,-36.4,4.857,5191.0,blue-collar,married,basic.6y,yes,no,telephone,may,tue,nonexistent,39,6,0
31117,no,0,-1.8,92.893,-46.2,1.334,5099.1,blue-collar,married,basic.9y,no,yes,cellular,may,wed,nonexistent,34,1,0
34274,no,0,-1.8,92.893,-46.2,1.266,5099.1,admin.,single,university.degree,no,no,cellular,may,thu,nonexistent,27,1,0
11887,no,0,1.4,94.465,-41.8,4.959,5228.1,admin.,married,university.degree,no,no,telephone,jun,fri,nonexistent,35,4,0
24026,no,0,-0.1,93.798,-40.4,4.936,5195.8,technician,married,professional.course,no,no,telephone,oct,wed,nonexistent,56,1,0
16068,no,0,1.4,93.918,-42.7,4.961,5228.1,admin.,single,high.school,yes,no,cellular,jul,tue,nonexistent,22,1,0
29312,no,0,-1.8,93.075,-47.1,1.405,5099.1,blue-collar,married,basic.9y,no,yes,cellular,apr,fri,nonexistent,37,2,0
6164,no,0,1.1,93.994,-36.4,4.857,5191.0,management,single,university.degree,yes,no,telephone,may,tue,nonexistent,39,1,0
34733,no,0,-1.8,92.893,-46.2,1.266,5099.1,blue-collar,married,basic.9y,no,no,telephone,may,thu,nonexistent,31,4,0
9472,no,0,1.4,94.465,-41.8,4.961,5228.1,self-employed,single,university.degree,no,no,telephone,jun,mon,nonexistent,29,10,0
12513,no,0,1.4,93.918,-42.7,4.96,5228.1,admin.,married,basic.9y,yes,no,cellular,jul,mon,nonexistent,47,1,0
761,no,0,1.1,93.994,-36.4,4.856,5191.0,unemployed,married,basic.4y,no,no,telephone,may,wed,nonexistent,43,4,0
23404,no,0,1.4,93.444,-36.1,4.964,5228.1,technician,divorced,professional.course,yes,yes,cellular,aug,wed,nonexistent,32,12,0
26791,no,0,-0.1,93.2,-42.0,4.076,5195.8,entrepreneur,married,university.degree,no,no,cellular,nov,thu,nonexistent,39,1,0
13586,no,0,1.4,93.918,-42.7,4.963,5228.1,technician,married,professional.course,yes,no,cellular,jul,thu,nonexistent,27,1,0
35567,no,0,-1.8,92.893,-46.2,1.244,5099.1,student,single,high.school,no,no,telephone,may,mon,nonexistent,25,6,0
28941,no,0,-1.8,93.075,-47.1,1.405,5099.1,blue-collar,married,basic.4y,yes,no,cellular,apr,fri,failure,35,2,1
16572,unknown|yes,0,1.4,93.918,-42.7,4.963,5228.1,blue-collar,married,basic.6y,no,no,cellular,jul,wed,nonexistent,39,3,0
25447,no,0,-0.1,93.2,-42.0,4.12,5195.8,technician,single,high.school,yes,yes,cellular,nov,wed,nonexistent,35,3,0
39877,no,0,-1.7,94.055,-39.8,0.727,4991.6,entrepreneur,single,university.degree,yes,no,telephone,jun,wed,nonexistent,39,1,0
18745,unknown|yes,0,1.4,93.918,-42.7,4.968,5228.1,admin.,married,professional.course,yes,no,cellular,jul,thu,nonexistent,43,4,0
20452,no,0,1.4,93.444,-36.1,4.966,5228.1,technician,single,professional.course,yes,no,cellular,aug,tue,nonexistent,36,3,0
30643,no,0,-1.8,92.893,-46.2,1.354,5099.1,admin.,married,university.degree,yes,yes,telephone,may,mon,nonexistent,45,3,0
10858,no,0,1.4,94.465,-41.8,4.962,5228.1,services,married,high.school,yes,no,telephone,jun,wed,nonexistent,47,4,0
1653,no,0,1.1,93.994,-36.4,4.855,5191.0,blue-collar,married,basic.6y,yes,no,telephone,may,fri,nonexistent,35,1,0
11031,no,0,1.4,94.465,-41.8,4.962,5228.1,technician,divorced,professional.course,yes,no,telephone,jun,wed,nonexistent,45,3,0
1416,unknown|yes,0,1.1,93.994,-36.4,4.855,5191.0,retired,married,basic.6y,no,yes,telephone,may,thu,nonexistent,53,5,0
17202,unknown|yes,0,1.4,93.918,-42.7,4.962,5228.1,blue-collar,married,basic.9y,yes,yes,cellular,jul,fri,nonexistent,50,1,0
30765,no,0,-1.8,92.893,-46.2,1.344,5099.1,entrepreneur,single,university.degree,yes,no,cellular,may,tue,nonexistent,34,2,0
30598,no,0,-1.8,92.893,-46.2,1.354,5099.1,blue-collar,married,basic.6y,yes,no,cellular,may,mon,nonexistent,46,3,0
16239,unknown|yes,0,1.4,93.918,-42.7,4.961,5228.1,blue-collar,married,basic.6y,yes,no,cellular,jul,tue,nonexistent,27,2,0
15927,no,0,1.4,93.918,-42.7,4.96,5228.1,admin.,married,high.school,yes,no,cellular,jul,mon,nonexistent,32,2,0
31677,unknown|yes,0,-1.8,92.893,-46.2,1.327,5099.1,blue-collar,married,basic.4y,yes,yes,cellular,may,thu,nonexistent,42,3,0
10356,unknown|yes,0,1.4,94.465,-41.8,4.96,5228.1,blue-collar,married,basic.6y,yes,no,telephone,jun,mon,nonexistent,28,5,0
35515,unknown|yes,0,-1.8,92.893,-46.2,1.244,5099.1,blue-collar,married,basic.4y,yes,no,cellular,may,mon,failure,37,1,2
33030,unknown|yes,0,-1.8,92.893,-46.2,1.299,5099.1,blue-collar,married,basic.9y,yes,no,cellular,may,mon,failure,37,3,1
7615,no,0,1.1,93.994,-36.4,4.864,5191.0,management,married,basic.9y,yes,no,telephone,may,fri,nonexistent,54,5,0
37986,no,0,-3.4,92.379,-29.8,0.797,5017.5,self-employed,single,university.degree,yes,no,cellular,sep,mon,nonexistent,25,1,0
22804,no,0,1.4,93.444,-36.1,4.965,5228.1,management,divorced,university.degree,no,no,cellular,aug,mon,nonexistent,35,3,0
4328,no,0,1.1,93.994,-36.4,4.856,5191.0,blue-collar,married,basic.4y,no,no,telephone,may,tue,nonexistent,40,1,0
15024,no,0,1.4,93.918,-42.7,4.958,5228.1,self-employed,married,university.degree,yes,no,cellular,jul,thu,nonexistent,35,1,0
8777,no,0,1.4,94.465,-41.8,4.866,5228.1,housemaid,divorced,university.degree,yes,no,telephone,jun,thu,nonexistent,55,1,0
32945,no,0,-1.8,92.893,-46.2,1.299,5099.1,admin.,married,high.school,yes,yes,cellular,may,mon,nonexistent,36,1,0
25441,no,0,-0.1,93.2,-42.0,4.12,5195.8,admin.,married,university.degree,yes,yes,cellular,nov,wed,nonexistent,33,3,0
34177,unknown|yes,0,-1.8,92.893,-46.2,1.281,5099.1,housemaid,single,basic.9y,no,no,cellular,may,wed,failure,46,2,1
7671,no,0,1.1,93.994,-36.4,4.864,5191.0,technician,married,professional.course,no,no,telephone,may,fri,nonexistent,54,2,0
21190,no,0,1.4,93.444,-36.1,4.963,5228.1,admin.,single,university.degree,yes,yes,cellular,aug,mon,nonexistent,35,3,0
36259,no,3,-2.9,92.963,-40.8,1.266,5076.2,technician,married,university.degree,no,no,cellular,jun,mon,success,36,1,1
30202,no,0,-1.8,93.075,-47.1,1.365,5099.1,admin.,married,high.school,yes,yes,cellular,apr,thu,nonexistent,38,1,0
31856,no,0,-1.8,92.893,-46.2,1.327,5099.1,blue-collar,married,basic.6y,yes,yes,cellular,may,thu,failure,39,1,1
38584,no,0,-3.4,92.431,-26.9,0.72,5017.5,student,single,high.school,no,no,cellular,oct,fri,nonexistent,26,3,0
6631,no,0,1.1,93.994,-36.4,4.857,5191.0,blue-collar,married,basic.9y,no,no,telephone,may,wed,nonexistent,25,2,0
23771,no,0,1.4,93.444,-36.1,4.962,5228.1,unemployed,single,university.degree,yes,no,cellular,aug,thu,nonexistent,33,2,0
3119,no,0,1.1,93.994,-36.4,4.86,5191.0,blue-collar,married,basic.9y,yes,yes,telephone,may,thu,nonexistent,37,1,0
32764,no,0,-1.8,92.893,-46.2,1.299,5099.1,admin.,single,university.degree,yes,no,cellular,may,mon,nonexistent,35,5,0
19341,unknown|yes,0,1.4,93.444,-36.1,4.967,5228.1,admin.,married,university.degree,yes,no,cellular,aug,wed,nonexistent,43,1,0
18008,no,0,1.4,93.918,-42.7,4.963,5228.1,blue-collar,married,high.school,yes,yes,cellular,jul,wed,nonexistent,29,2,0
29269,no,0,-1.8,93.075,-47.1,1.405,5099.1,admin.,divorced,high.school,yes,no,cellular,apr,fri,failure,36,2,1
29357,no,0,-1.8,93.075,-47.1,1.405,5099.1,admin.,single,high.school,yes,no,cellular,apr,fri,nonexistent,36,2,0
29961,no,0,-1.8,93.075,-47.1,1.405,5099.1,services,divorced,high.school,yes,no,cellular,apr,mon,nonexistent,48,2,0
16791,no,0,1.4,93.918,-42.7,4.962,5228.1,blue-collar,single,basic.9y,no,no,telephone,jul,thu,nonexistent,26,1,0
6806,no,0,1.1,93.994,-36.4,4.857,5191.0,blue-collar,married,basic.6y,yes,no,telephone,may,wed,nonexistent,32,2,0
13548,no,0,1.4,93.918,-42.7,4.963,5228.1,services,single,professional.course,yes,no,cellular,jul,thu,nonexistent,25,1,0
9114,no,0,1.4,94.465,-41.8,4.967,5228.1,technician,married,basic.9y,yes,no,telephone,jun,fri,nonexistent,44,2,0
20345,no,0,1.4,93.444,-36.1,4.966,5228.1,admin.,married,university.degree,no,no,cellular,aug,tue,nonexistent,31,3,0
13178,no,0,1.4,93.918,-42.7,4.962,5228.1,blue-collar,married,basic.9y,yes,no,cellular,jul,wed,nonexistent,34,1,0
13472,no,0,1.4,93.918,-42.7,4.963,5228.1,retired,single,basic.9y,no,no,cellular,jul,thu,nonexistent,27,1,0
12637,no,0,1.4,93.918,-42.7,4.96,5228.1,blue-collar,married,professional.course,no,no,cellular,jul,mon,nonexistent,39,1,0
40901,no,5,-1.1,94.601,-49.5,0.972,4963.6,unemployed,divorced,basic.4y,no,yes,cellular,oct,fri,success,56,2,3
17944,no,0,1.4,93.918,-42.7,4.961,5228.1,blue-collar,single,basic.9y,yes,no,telephone,jul,tue,nonexistent,44,11,0
4318,no,0,1.1,93.994,-36.4,4.856,5191.0,blue-collar,married,basic.6y,no,yes,telephone,may,tue,nonexistent,39,1,0
12848,no,0,1.4,93.918,-42.7,4.962,5228.1,entrepreneur,married,professional.course,yes,no,cellular,jul,tue,nonexistent,26,1,0
14249,unknown|yes,0,1.4,93.918,-42.7,4.962,5228.1,blue-collar,married,basic.6y,yes,no,cellular,jul,mon,nonexistent,34,3,0
5424,no,0,1.1,93.994,-36.4,4.857,5191.0,blue-collar,married,basic.6y,no,yes,telephone,may,fri,nonexistent,37,2,0
33217,no,0,-1.8,92.893,-46.2,1.291,5099.1,blue-collar,married,basic.9y,no,no,cellular,may,tue,nonexistent,59,1,0
2457,unknown|yes,0,1.1,93.994,-36.4,4.856,5191.0,admin.,divorced,basic.9y,no,no,telephone,may,tue,nonexistent,57,2,0
34337,no,0,-1.8,92.893,-46.2,1.266,5099.1,blue-collar,married,basic.9y,yes,no,cellular,may,thu,failure,40,1,1
25214,no,0,-0.1,93.2,-42.0,4.153,5195.8,blue-collar,married,basic.9y,yes,yes,cellular,nov,tue,nonexistent,47,3,0
11878,unknown|yes,0,1.4,94.465,-41.8,4.959,5228.1,blue-collar,married,university.degree,no,no,telephone,jun,fri,nonexistent,28,3,0
34737,unknown|yes,0,-1.8,92.893,-46.2,1.266,5099.1,blue-collar,single,basic.9y,no,no,cellular,may,thu,failure,28,3,1
32800,no,0,-1.8,92.893,-46.2,1.299,5099.1,blue-collar,married,basic.9y,yes,yes,cellular,may,mon,nonexistent,33,2,0
40837,no,9,-1.1,94.199,-37.5,0.879,4963.6,student,single,professional.course,no,no,cellular,sep,mon,failure,30,2,2
12764,no,0,1.4,93.918,-42.7,4.962,5228.1,admin.,divorced,university.degree,yes,no,cellular,jul,tue,nonexistent,38,1,0
10524,no,0,1.4,94.465,-41.8,4.961,5228.1,blue-collar,married,basic.6y,no,no,telephone,jun,tue,nonexistent,39,4,0
14672,unknown|yes,0,1.4,93.918,-42.7,4.961,5228.1,blue-collar,married,basic.9y,no,no,cellular,jul,tue,nonexistent,27,2,0
22487,unknown|yes,0,1.4,93.444,-36.1,4.964,5228.1,services,married,high.school,yes,no,cellular,aug,fri,nonexistent,47,1,0
34066,no,0,-1.8,92.893,-46.2,1.281,5099.1,services,single,basic.6y,yes,yes,cellular,may,wed,nonexistent,29,5,0
15298,no,0,1.4,93.918,-42.7,4.958,5228.1,blue-collar,married,basic.9y,no,no,cellular,jul,thu,nonexistent,28,1,0
12262,no,0,1.4,93.918,-42.7,4.966,5228.1,admin.,single,university.degree,no,no,telephone,jul,thu,nonexistent,29,1,0
27827,no,0,-1.8,92.843,-50.0,1.64,5099.1,student,single,basic.9y,yes,no,cellular,mar,fri,nonexistent,19,4,0
22024,no,0,1.4,93.444,-36.1,4.964,5228.1,admin.,married,university.degree,no,yes,cellular,aug,wed,nonexistent,43,1,0
11091,unknown|yes,0,1.4,94.465,-41.8,4.961,5228.1,blue-collar,married,basic.6y,yes,no,telephone,jun,thu,nonexistent,32,2,0
38128,no,3,-3.4,92.379,-29.8,0.741,5017.5,retired,single,university.degree,yes,no,cellular,sep,fri,success,68,1,1
32137,no,0,-1.8,92.893,-46.2,1.313,5099.1,management,married,university.degree,yes,no,cellular,may,fri,nonexistent,39,1,0
32869,no,0,-1.8,92.893,-46.2,1.299,5099.1,blue-collar,married,basic.4y,no,yes,cellular,may,mon,nonexistent,30,1,0
33268,no,0,-1.8,92.893,-46.2,1.291,5099.1,services,single,high.school,no,no,cellular,may,tue,failure,21,1,1
13221,no,0,1.4,93.918,-42.7,4.962,5228.1,blue-collar,single,basic.4y,no,no,cellular,jul,wed,nonexistent,24,1,0
23866,no,0,1.4,93.444,-36.1,4.963,5228.1,admin.,married,high.school,yes,no,cellular,aug,fri,nonexistent,59,1,0
2553,unknown|yes,0,1.1,93.994,-36.4,4.856,5191.0,retired,married,high.school,no,no,telephone,may,tue,nonexistent,54,10,0
6976,no,0,1.1,93.994,-36.4,4.86,5191.0,technician,married,high.school,no,no,telephone,may,thu,nonexistent,48,8,0
25042,no,0,-0.1,93.2,-42.0,4.153,5195.8,technician,married,high.school,no,yes,cellular,nov,tue,nonexistent,31,1,0
25722,no,0,-0.1,93.2,-42.0,4.12,5195.8,admin.,married,university.degree,no,no,cellular,nov,wed,failure,41,1,1
37266,no,0,-2.9,92.201,-31.4,0.884,5076.2,unemployed,married,university.degree,no,no,telephone,aug,mon,nonexistent,54,3,0
1666,no,0,1.1,93.994,-36.4,4.855,5191.0,admin.,divorced,university.degree,no,no,telephone,may,fri,nonexistent,37,1,0
25109,no,0,-0.1,93.2,-42.0,4.153,5195.8,services,married,high.school,no,no,cellular,nov,tue,nonexistent,47,1,0
20227,no,0,1.4,93.444,-36.1,4.965,5228.1,technician,divorced,professional.course,yes,yes,cellular,aug,mon,nonexistent,37,3,0
22836,unknown|yes,0,1.4,93.444,-36.1,4.965,5228.1,retired,married,high.school,no,no,cellular,aug,mon,nonexistent,55,2,0
18971,no,0,1.4,93.444,-36.1,4.97,5228.1,admin.,married,university.degree,no,no,cellular,aug,mon,nonexistent,35,4,0
37316,no,0,-2.9,92.201,-31.4,0.883,5076.2,housemaid,divorced,basic.4y,no,no,telephone,aug,tue,failure,70,3,1
34653,no,0,-1.8,92.893,-46.2,1.266,5099.1,blue-collar,married,basic.9y,no,no,cellular,may,thu,nonexistent,31,3,0
33163,no,0,-1.8,92.893,-46.2,1.291,5099.1,blue-collar,married,high.school,yes,no,cellular,may,tue,nonexistent,35,1,0
8917,no,0,1.4,94.465,-41.8,4.866,5228.1,technician,single,basic.9y,yes,no,telephone,jun,thu,nonexistent,44,3,0
25620,no,0,-0.1,93.2,-42.0,4.12,5195.8,blue-collar,married,basic.6y,no,no,cellular,nov,wed,nonexistent,36,1,0
21006,unknown|yes,0,1.4,93.444,-36.1,4.964,5228.1,technician,single,university.degree,yes,yes,cellular,aug,thu,nonexistent,57,3,0
26674,no,0,-0.1,93.2,-42.0,4.076,5195.8,housemaid,divorced,basic.4y,yes,no,cellular,nov,thu,failure,56,1,1
15227,no,0,1.4,93.918,-42.7,4.958,5228.1,unemployed,married,university.degree,no,no,cellular,jul,thu,nonexistent,29,2,0
21640,no,0,1.4,93.444,-36.1,4.963,5228.1,technician,married,professional.course,no,no,cellular,aug,tue,nonexistent,54,1,0
7964,no,0,1.4,94.465,-41.8,4.865,5228.1,admin.,married,university.degree,no,no,telephone,jun,mon,nonexistent,39,11,0
12879,no,0,1.4,93.918,-42.7,4.962,5228.1,services,single,high.school,yes,no,cellular,jul,tue,nonexistent,33,2,0
35292,unknown|yes,0,-1.8,92.893,-46.2,1.25,5099.1,retired,divorced,high.school,no,no,cellular,may,fri,failure,60,4,2
9033,unknown|yes,0,1.4,94.465,-41.8,4.866,5228.1,admin.,single,basic.9y,yes,no,telephone,jun,thu,nonexistent,34,6,0
37883,no,0,-2.9,92.201,-31.4,0.821,5076.2,self-employed,married,university.degree,yes,no,telephone,aug,mon,nonexistent,59,1,0
1812,no,0,1.1,93.994,-36.4,4.855,5191.0,admin.,married,university.degree,no,no,telephone,may,fri,nonexistent,59,2,0
20934,no,0,1.4,93.444,-36.1,4.964,5228.1,admin.,single,high.school,no,no,cellular,aug,thu,nonexistent,29,1,0
3528,no,0,1.1,93.994,-36.4,4.859,5191.0,admin.,married,university.degree,yes,no,telephone,may,fri,nonexistent,36,2,0
9984,no,0,1.4,94.465,-41.8,4.959,5228.1,admin.,single,university.degree,yes,yes,telephone,jun,wed,nonexistent,29,4,0
27217,no,0,-0.1,93.2,-42.0,4.021,5195.8,admin.,married,university.degree,no,no,cellular,nov,fri,nonexistent,50,1,0
4296,unknown|yes,0,1.1,93.994,-36.4,4.856,5191.0,services,married,high.school,yes,yes,telephone,may,tue,nonexistent,39,1,0
602,no,0,1.1,93.994,-36.4,4.857,5191.0,blue-collar,married,basic.9y,no,no,telephone,may,tue,nonexistent,47,1,0
12302,unknown|yes,0,1.4,93.918,-42.7,4.959,5228.1,management,married,university.degree,no,yes,telephone,jul,fri,nonexistent,45,1,0
37607,no,0,-2.9,92.201,-31.4,0.861,5076.2,student,single,high.school,no,no,cellular,aug,mon,nonexistent,23,1,0
3260,no,0,1.1,93.994,-36.4,4.86,5191.0,self-employed,married,university.degree,no,no,telephone,may,thu,nonexistent,58,1,0
30602,no,0,-1.8,92.893,-46.2,1.354,5099.1,admin.,married,university.degree,yes,no,telephone,may,mon,nonexistent,39,6,0
41179,no,0,-1.1,94.767,-50.8,1.028,4963.6,retired,divorced,professional.course,yes,no,cellular,nov,fri,nonexistent,64,3,0
36011,no,0,-1.8,92.893,-46.2,1.266,5099.1,admin.,married,high.school,yes,no,cellular,may,tue,nonexistent,39,1,0
21431,unknown|yes,0,1.4,93.444,-36.1,4.963,5228.1,technician,married,professional.course,no,no,cellular,aug,tue,nonexistent,46,2,0
10361,no,0,1.4,94.465,-41.8,4.96,5228.1,entrepreneur,single,university.degree,yes,no,telephone,jun,mon,nonexistent,37,1,0
33395,unknown|yes,0,-1.8,92.893,-46.2,1.291,5099.1,blue-collar,married,basic.9y,yes,no,cellular,may,tue,nonexistent,42,5,0
15886,unknown|yes,0,1.4,93.918,-42.7,4.96,5228.1,entrepreneur,divorced,high.school,yes,no,cellular,jul,mon,nonexistent,41,5,0
19664,no,0,1.4,93.444,-36.1,4.968,5228.1,technician,married,professional.course,yes,no,cellular,aug,thu,nonexistent,51,1,0
26917,no,0,-0.1,93.2,-42.0,4.076,5195.8,management,divorced,university.degree,no,no,cellular,nov,thu,failure,55,2,1
18148,no,0,1.4,93.918,-42.7,4.963,5228.1,services,divorced,high.school,no,yes,cellular,jul,wed,nonexistent,41,2,0
40149,no,0,-1.7,94.215,-40.3,0.84,4991.6,retired,married,university.degree,yes,no,cellular,jul,wed,nonexistent,78,3,0
32462,no,0,-1.8,92.893,-46.2,1.313,5099.1,admin.,married,university.degree,yes,no,cellular,may,fri,failure,37,2,1
27529,no,0,-0.1,93.2,-42.0,4.021,5195.8,admin.,married,basic.9y,yes,no,telephone,nov,fri,nonexistent,47,3,0
17304,no,0,1.4,93.918,-42.7,4.962,5228.1,blue-collar,married,basic.4y,no,no,cellular,jul,fri,nonexistent,45,2,0
14169,unknown|yes,0,1.4,93.918,-42.7,4.962,5228.1,services,divorced,high.school,yes,no,cellular,jul,mon,nonexistent,56,2,0
36569,no,0,-2.9,92.963,-40.8,1.26,5076.2,admin.,married,university.degree,yes,yes,cellular,jun,wed,nonexistent,52,2,0
21802,no,0,1.4,93.444,-36.1,4.964,5228.1,unemployed,married,professional.course,no,yes,cellular,aug,wed,nonexistent,43,1,0
20318,unknown|yes,0,1.4,93.444,-36.1,4.965,5228.1,housemaid,married,basic.9y,yes,no,cellular,aug,mon,nonexistent,57,1,0
37153,no,0,-2.9,92.201,-31.4,0.884,5076.2,retired,married,university.degree,yes,no,cellular,aug,wed,nonexistent,59,1,0
13478,no,0,1.4,93.918,-42.7,4.963,5228.1,admin.,divorced,university.degree,yes,no,cellular,jul,thu,nonexistent,32,1,0
6108,unknown|yes,0,1.1,93.994,-36.4,4.857,5191.0,blue-collar,married,basic.9y,no,no,telephone,may,tue,nonexistent,34,1,0
508,no,0,1.1,93.994,-36.4,4.857,5191.0,technician,married,university.degree,yes,no,telephone,may,tue,nonexistent,33,1,0
16430,no,0,1.4,93.918,-42.7,4.963,5228.1,retired,married,basic.4y,no,no,cellular,jul,wed,nonexistent,55,1,0
13858,unknown|yes,0,1.4,93.918,-42.7,4.963,5228.1,blue-collar,married,basic.6y,yes,no,cellular,jul,fri,nonexistent,38,1,0
30600,no,0,-1.8,92.893,-46.2,1.354,5099.1,management,married,university.degree,no,no,telephone,may,mon,nonexistent,29,5,0
36683,no,0,-2.9,92.963,-40.8,1.268,5076.2,technician,married,high.school,yes,no,cellular,jun,fri,nonexistent,29,3,0
15253,unknown|yes,0,1.4,93.918,-42.7,4.958,5228.1,blue-collar,married,university.degree,no,no,cellular,jul,thu,nonexistent,50,2,0
21360,unknown|yes,0,1.4,93.444,-36.1,4.963,5228.1,technician,married,high.school,yes,no,cellular,aug,mon,nonexistent,48,4,0
40806,no,0,-1.1,94.199,-37.5,0.878,4963.6,technician,married,professional.course,yes,no,cellular,sep,thu,failure,35,1,2
32866,no,0,-1.8,92.893,-46.2,1.299,5099.1,technician,married,professional.course,yes,no,cellular,may,mon,failure,35,1,1
35105,no,0,-1.8,92.893,-46.2,1.25,5099.1,blue-collar,married,basic.4y,no,no,cellular,may,fri,nonexistent,32,7,0
39695,no,0,-1.8,93.876,-40.0,0.69,5008.7,admin.,married,high.school,no,no,telephone,may,wed,nonexistent,29,1,0
32913,no,0,-1.8,92.893,-46.2,1.299,5099.1,blue-collar,married,basic.6y,yes,yes,cellular,may,mon,failure,32,1,1
10604,no,0,1.4,94.465,-41.8,4.961,5228.1,blue-collar,married,university.degree,yes,yes,telephone,jun,tue,nonexistent,46,5,0
36271,no,0,-2.9,92.963,-40.8,1.266,5076.2,retired,married,basic.9y,no,no,cellular,jun,mon,nonexistent,65,1,0
36274,no,12,-2.9,92.963,-40.8,1.266,5076.2,technician,single,basic.9y,no,no,cellular,jun,mon,success,30,1,1
874,no,0,1.1,93.994,-36.4,4.856,5191.0,technician,single,university.degree,no,no,telephone,may,wed,nonexistent,43,1,0
6878,unknown|yes,0,1.1,93.994,-36.4,4.857,5191.0,admin.,divorced,high.school,yes,no,telephone,may,wed,nonexistent,38,3,0
